Director,Genre(s)
 Antoon Krings,['Kids']
Navaniat Singh,"['Action', 'Comedy']"
Whit Stillman,"['Drama', 'Historical']"
Trevor Nunn,['Drama']
Christopher Johnson,"['Action', 'Documentary', 'Drama']"
Jay Dahl,"['Drama', 'Horror', 'Suspense']"
Geoff Murphy,"['Action', 'Science Fiction']"
Sean S. Cunningham,"['Action', 'Horror', 'Science Fiction']"
Suri Krishnamma,"['Drama', 'Suspense']"
Gary Wang,"['Action', 'Animation', 'Kids']"
Matt Villines,"['Adventure', 'Comedy']"
 Oz Rodriguez,"['Adventure', 'Comedy']"
Sachin Pilgaonkar,['Comedy']
Steven T. Shippy,"['Drama', 'Horror', 'Documentary']"
Scott Jeffrey,"['Action', 'Horror', 'Drama', 'Romance', 'Suspense', 'Science Fiction']"
 Rebecca J Matthews,"['Action', 'Horror', 'Science Fiction']"
Ravin Gandhi,"['Horror', 'Suspense']"
Meer,['Drama']
Peter Weir,"['Action', 'Military and War', 'Adventure', 'Drama']"
Christian E Igbinovia,"['Drama', 'Romance']"
Richard Whorf,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Western']"
Michael Brandt,"['Action', 'Suspense']"
Thomas J. Churchill,['Horror']
Storm Saulter,"['Drama', 'Sports']"
Mark Earl Burman,"['Documentary', 'Drama']"
 Mike Cooley,"['Documentary', 'Drama']"
Scott Montoya,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Tristan Dubois,"['Drama', 'Suspense']"
Balaji Sanala,"['Drama', 'Romance']"
Sharecare Windows,['Special Interest']
Nathan Willard,"['Action', 'Suspense']"
Joel Guelzo,"['Action', 'Science Fiction', 'Suspense']"
Guy Vasilovich,['Kids']
David Li,"['Horror', 'Drama', 'Romance', 'Science Fiction']"
Philippe Gagnon,"['Drama', 'Suspense']"
Brian Volk-Weiss,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest', 'Documentary', 'Young Adult Audience', 'LGBTQ']"
P. Vasu,"['Romance', 'Comedy', 'Drama', 'Horror', 'Suspense']"
R. Sundarrajan,"['Drama', 'Romance', 'Comedy']"
Claude Berri,"['Comedy', 'Drama', 'Romance']"
Hiro Murai,"['Arthouse', 'Drama', 'Suspense']"
Gray Hofmeyr,['Comedy']
Peter Marcy,"['Drama', 'Suspense']"
Tamara Rothschild,"['Action', 'Drama', 'Suspense']"
Marc Evans,['Drama']
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
Michael Gornick,['Horror']
Francisco Marcano,"['Action', 'Drama']"
Moonbug Entertainment,"['Kids', 'Animation']"
Cedric Condom,"['Documentary', 'Special Interest']"
Anu Valia,"['Arthouse', 'Drama', 'Romance']"
 Sonejuhi Sinha,"['Arthouse', 'Drama', 'Romance']"
 Brian Shoaf,"['Arthouse', 'Drama', 'Romance']"
 Sayeeda Moreno,"['Arthouse', 'Drama', 'Romance']"
 James Sweeney,"['Arthouse', 'Drama', 'Romance']"
 Chloe Sarbib,"['Arthouse', 'Drama', 'Romance']"
Vinay Laad,['Comedy']
Andrea Thornton,"['Documentary', 'Special Interest']"
 Richard Topping,"['Documentary', 'Special Interest']"
Joshua Land,"['Action', 'Drama', 'Science Fiction']"
Joey Soloway,"['Comedy', 'Drama']"
Minh Duc Nguyen,"['Drama', 'Horror', 'Suspense']"
Victor Frad,"['Drama', 'Romance']"
Eitan Anner,['Drama']
DF Fiuza,['Drama']
Hani Bay,['Comedy']
Mark Knight,"['Fitness', 'Special Interest', 'Faith and Spirituality', 'Documentary', 'Music Videos and Concerts', 'Arthouse', 'Arts', 'Entertainment', 'and Culture']"
Peter Bogdanovich,"['Science Fiction', 'Comedy', 'Drama']"
Bisong Taiwo,"['Drama', 'Science Fiction']"
Roberto Rodríguez,['Drama']
Lucky McKee,['Horror']
Ernest Morris,"['Horror', 'Suspense']"
Tony Vidal,['Comedy']
Sandra N. Farrell,['Drama']
Sergio García Locatelli,"['Documentary', 'Special Interest']"
Jon Keeyes,"['Action', 'Suspense', 'Horror']"
Miguel Courtois,"['Action', 'Drama']"
Aabid Bhushan,"['Comedy', 'Drama']"
Laïla Marrakchi,"['Comedy', 'Drama']"
Eduard Bordukov,"['Action', 'Drama']"
Gowtham Namasivayam,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
McKenzie Woodward,"['Drama', 'Suspense']"
Saandeep Patel,"['Comedy', 'Drama', 'Kids']"
Gerardo Gabaldón,"['Drama', 'Kids']"
Avtar Singh,"['Comedy', 'Drama']"
Michael Andres,"['Drama', 'Historical']"
Julio Bracho,['Drama']
Bora Dagtekin,"['Comedy', 'Kids']"
Walker Whited,"['Drama', 'Suspense']"
Sally Field,"['Comedy', 'Drama', 'Young Adult Audience']"
Shannon Jones,"['Arts', 'Entertainment', 'and Culture', 'Kids']"
Gregory Hatanaka,"['Action', 'Drama', 'Suspense', 'Comedy', 'Science Fiction']"
Nguyen Nguyen,"['Drama', 'LGBTQ']"
Daniel Cohen,"['Horror', 'Suspense']"
Cris D’amato,"['Comedy', 'Kids']"
Chris Paine,"['Documentary', 'Special Interest']"
Higuchinsky,['Horror']
Rob Hardy,"['Drama', 'Romance']"
Felipe Bretas,"['Comedy', 'Unscripted']"
John Polson,"['Drama', 'Suspense']"
R.G. Springsteen,['Western']
Valentina Esposito,['Drama']
Rainer Fromm,['Documentary']
Avai d'Amico,"['Action', 'Comedy']"
Daniel Boyd,"['Arts', 'Entertainment', 'and Culture', 'Drama', 'Science Fiction']"
George Sidney,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Romance']"
Lindsay Shonteff,['Adventure']
VIPUL THIRUVAIPATI,['Drama']
Richard Dunlap,"['Arts', 'Entertainment', 'and Culture', 'Music Videos and Concerts']"
Mark Sobel,"['Drama', 'Suspense', 'Action']"
Ed Hartwell,"['Animation', 'Kids', 'Music Videos and Concerts']"
Kevin Shulman,"['Horror', 'Suspense']"
Matthew Whiteman,['Documentary']
Chris Lee,['Horror']
Steve Dayton,"['Drama', 'Science Fiction']"
Neshu Saluja,['Romance']
Max Lewkowicz,['Documentary']
Gunter H. Sanderson,"['Drama', 'Romance']"
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
Mark Knight,"['Fitness', 'Special Interest', 'Faith and Spirituality', 'Documentary', 'Music Videos and Concerts', 'Arthouse', 'Arts', 'Entertainment', 'and Culture']"
Dr.Harnadh policherla,"['Action', 'Drama']"
Jens Östberg,"['Arthouse', 'LGBTQ', 'Suspense']"
Les Mahoney,"['Action', 'Drama', 'Suspense', 'Horror']"
Matthew Heineman,['Documentary']
Enrique Gato,"['Animation', 'Kids', 'Adventure', 'Comedy']"
Siddharth Anand,"['Action', 'Drama', 'Suspense', 'International', 'Kids', 'Romance']"
Hazel Simpson,"['Comedy', 'Drama', 'Special Interest']"
Suku Purvaj,"['Drama', 'Suspense']"
Agustin Castañeda,"['Action', 'Adventure', 'Comedy']"
Tony Charmoli,"['Arts', 'Entertainment', 'and Culture']"
Tony Charmoli,"['Arts', 'Entertainment', 'and Culture']"
John Moffit,"['Arts', 'Entertainment', 'and Culture']"
Tony Charmoli,"['Arts', 'Entertainment', 'and Culture']"
David Stern,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
 Rene Reyes,"['Arts', 'Entertainment', 'and Culture']"
 Shane Rosamonda,"['Arts', 'Entertainment', 'and Culture']"
Tony Charmoli,"['Arts', 'Entertainment', 'and Culture']"
Bob Henry,"['Arts', 'Entertainment', 'and Culture', 'Music Videos and Concerts']"
S. A. Chandrasekhar,"['Action', 'Drama']"
Olya Zueva,"['Action', 'Drama']"
Ch. Prabhakar,"['Drama', 'Horror']"
Tracy Nichole Cring,"['Action', 'Drama']"
 Jon Russell Cring,"['Action', 'Drama']"
Michael Shaun Patterson,"['Drama', 'Suspense']"
Dhyanesh Bhalekar,['Comedy']
Benn Flore,"['Drama', 'Kids', 'Special Interest']"
Rajesh Kannaparthi,"['Comedy', 'Drama', 'Romance']"
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
 Nikita Yurov,"['Animation', 'Kids']"
 Vladimir Gerasimov,"['Animation', 'Kids']"
K.B. Tilak,"['Drama', 'Kids']"
RK SANTOSH,"['Drama', 'Kids']"
Bill Crossland,"['Comedy', 'Drama', 'Romance']"
John Suits,"['Action', 'Adventure', 'Suspense']"
Frank DiCesare,['Documentary']
 Mahmoud Salimi,['Documentary']
Narendra Bedi,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
Jack Blum,['Drama']
Joston Theney,['Horror']
Vimal Vasthav,"['Drama', 'Horror', 'Romance']"
Satyajit Ray,['Drama']
Saquan Jones,"['Action', 'Drama']"
Bakhtier Khudoynazarov,"['Drama', 'Romance', 'Suspense']"
Christine Arnold,"['Animation', 'Kids']"
 Conor Reed,"['Animation', 'Kids']"
 Brian Watson,"['Animation', 'Kids']"
 Christian Washington,"['Animation', 'Kids']"
 Mike Shiell,"['Animation', 'Kids']"
 Kris Yim,"['Animation', 'Kids']"
 Michaela Wadzinski,"['Animation', 'Kids']"
 Natasha Cánepa Borrero,"['Animation', 'Kids']"
 Emily Kimes,"['Animation', 'Kids']"
 Nick Chuang,"['Animation', 'Kids']"
 RJ JJ Jegatheva,"['Animation', 'Kids']"
 Christopher Satola,"['Animation', 'Kids']"
 Eunkyun ko,"['Animation', 'Kids']"
 Anthony Leigh,"['Animation', 'Kids']"
 Diana Reichenbach,"['Animation', 'Kids']"
 Robin Tremblay,"['Animation', 'Kids']"
 Marta Topolska,"['Animation', 'Kids']"
Esther Veronin,"['Arts', 'Entertainment', 'and Culture', 'Drama', 'Music Videos and Concerts']"
Pipalupa Animation,"['Animation', 'Kids']"
Ara Paiaya,['Action']
Josep María Nunes,['Drama']
Carlos Diegues,"['Action', 'Arthouse', 'Drama']"
Mohan Bammidi,"['Drama', 'Romance']"
Alfredo Hueck,"['Comedy', 'Drama']"
Jaysingh,['Comedy']
Chris Rogers,"['Action', 'Sports']"
Mohan Bammidi,"['Drama', 'Romance']"
Takashi Miike,"['Action', 'Arthouse', 'Romance', 'Horror', 'Drama']"
Neil Benn,"['Animation', 'Kids']"
Pablo Chamorro González,['Documentary']
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
 Nikita Yurov,"['Animation', 'Kids']"
 Vladimir Gerasimov,"['Animation', 'Kids']"
K. Veerakumar,"['Action', 'Comedy']"
Anna Matison,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
Udit Jawarani,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Sophie Goodhart,"['Comedy', 'Drama']"
Christian Ditter,"['Comedy', 'Drama']"
Dana Celeste Robinson,['Documentary']
Paul Kampf,"['Action', 'Suspense']"
Myron Davis,['Romance']
Stephen Kunken,"['Comedy', 'Drama']"
 Jack Lewars,"['Comedy', 'Drama']"
David D. Dietrich,"['Comedy', 'Drama']"
James Keach,"['Drama', 'Kids', 'Romance']"
Tyrone TIZAK Jackson,"['Drama', 'Romance', 'Suspense', 'Comedy', 'LGBTQ']"
Alex Ranarivelo,"['Drama', 'Special Interest']"
Nicolas Winding Refn,"['Horror', 'Suspense']"
Martin Pfeil,"['Drama', 'Romance', 'Arthouse']"
Christina Faith,"['Arts', 'Entertainment', 'and Culture', 'Drama']"
Sheldon Lettich,"['Action', 'Suspense', 'Adventure']"
Bharath Parepally,"['Drama', 'Romance']"
Richard Roy,"['Action', 'Drama', 'Suspense']"
Bram Coppens,"['Horror', 'Suspense']"
Ellory Elkayem,"['Action', 'Adventure', 'Comedy']"
John Ford,"['Adventure', 'Drama', 'Western', 'Comedy', 'Action', 'Romance']"
JD Cohen,['Horror']
Daniel Lee,"['Action', 'Drama']"
Majaja,['Action']
Rachel Wortell,"['Comedy', 'Suspense']"
Agustin Adba,['Romance']
Mike Corbera,['Documentary']
 Andre Relis,['Documentary']
Appu N. Bhattathiri,['Suspense']
Prince Mabutu Nayabing,['Action']
Martin Owen,"['Action', 'Kids']"
Shiva Nirvana,"['Drama', 'International', 'Romance', 'Kids']"
Richard Staviarsky,['Comedy']
 Viťo Staviarsky,['Comedy']
Matt Green,"['Horror', 'Suspense', 'Action']"
Keith Habersberger,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Mohan Bammidi,"['Drama', 'Romance']"
Saul Dibb,"['Drama', 'Military and War']"
Teng Cheng,"['Animation', 'Anime', 'Kids']"
Jean Yarbrough,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Horror']"
Raj Mehta,"['Comedy', 'Drama', 'International']"
Siripuram Rajesh,['Drama']
Eurika Pratts,"['Drama', 'Romance']"
Lee Chang-dong,"['Drama', 'Suspense']"
Edward Drake,['Horror']
Jeanine Isabel Butler,['Documentary']
Colin Miller,['Comedy']
Sung-yoon Lee,"['Action', 'Kids']"
Kiran Merchant,"['Drama', 'Suspense']"
Nageshwara rao Anchula,"['Drama', 'Suspense']"
Rudranil Chaudhuri,"['Drama', 'Romance']"
Jamal Doctor,"['Action', 'Drama']"
Jamal Doctor,"['Action', 'Drama']"
Andy Delaney,"['Comedy', 'Drama']"
 Monty Whitebloom,"['Comedy', 'Drama']"
Roy Allen Smith,"['Animation', 'Kids']"
 Melissa Suber,"['Animation', 'Kids']"
Rajnarendra,"['Action', 'Romance']"
Giacomo Lesina,['Suspense']
Bora Kim,"['Arthouse', 'Drama', 'LGBTQ']"
Richard Griffin,"['Horror', 'Suspense']"
Michael Legge,['Horror']
Avinash Pendurti,"['Drama', 'Suspense']"
Ramesh Mylaram,"['Drama', 'Horror']"
Mike Ancas,"['Drama', 'Science Fiction', 'Suspense']"
Patricia Marcoccia,['Documentary']
Brandon Rhiness,"['Horror', 'Suspense', 'Young Adult Audience']"
Craig Clyde,"['Drama', 'Kids']"
Joseph L. Mankiewicz,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Joshua Marston,"['Drama', 'Suspense']"
Juan Carlos Valdivia,"['Action', 'Drama', 'Romance']"
Jaco Booyens,['Suspense']
Matthias Guenter,"['Arthouse', 'Comedy']"
 Andy Herzog,"['Arthouse', 'Comedy']"
Linda G. Mills,['Drama']
Chuck Vinson,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Rodolfo Carnevale,"['Drama', 'Suspense']"
Pavan Sadineni,['Romance']
Sikander Bharti,"['Action', 'Drama', 'Suspense']"
Shalini Balasundaram,"['Action', 'Drama', 'Suspense']"
Slava Tsukerman,"['Drama', 'Romance']"
Connor Ciecko,"['Action', 'Suspense']"
Swapna Waghmare Joshi,['Romance']
Zheng Xu,['Comedy']
Rahul Srivastava,['Comedy']
Yûichi Fukuda,"['Action', 'Fantasy', 'Science Fiction']"
Neville Shah,"['Arts', 'Entertainment', 'and Culture', 'International', 'Comedy']"
Ian A. Hunt,"['Documentary', 'Drama', 'Special Interest']"
Audrey Cummings,"['Horror', 'Science Fiction', 'Action', 'Comedy', 'Drama']"
Srinivasa Raju,"['Drama', 'Suspense']"
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
 Nikita Yurov,"['Animation', 'Kids']"
 Vladimir Gerasimov,"['Animation', 'Kids']"
James W. Horne,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Science Fiction']"
 Buster Keaton,['Comedy']
Aditya Sarpotdar,"['Romance', 'Suspense', 'Action']"
Abu Nizam,"['Drama', 'Romance', 'Arthouse']"
Matthew Leutwyler,"['Suspense', 'Drama']"
Frank McDonald,"['Western', 'Action', 'Drama', 'Arts', 'Entertainment', 'and Culture', 'Special Interest']"
SURESH KAASI,"['Action', 'Suspense']"
 SURENDRA,"['Action', 'Suspense']"
 ASHOK,"['Action', 'Suspense']"
MarVista Entertainment,['Suspense']
  Inc.,"['Suspense', 'Comedy', 'Documentary', 'Drama']"
Pavan Kumar Rajamahendravarapu,['Action']
Brian Herzlinger,['Drama']
ABRID SHINE,['Action']
David Grubin,"['Documentary', 'Special Interest']"
David Rambaldi,"['Horror', 'Suspense']"
Travis Travieso,['Horror']
Anil Charanjeet,"['Comedy', 'Romance']"
Satish Randive,['Comedy']
mohamed fikry,"['Horror', 'Suspense']"
Tor Ramsey,['Comedy']
Jadzia Perez,['Science Fiction']
 Leia Perez,['Science Fiction']
Sharad Malhotra,"['Action', 'Romance']"
Johnny Meier,"['Drama', 'Sports']"
 David Aaron Stone,"['Drama', 'Sports']"
B Santosh,"['Comedy', 'Drama']"
Rico Harmon,['Comedy']
Robert Roworth,"['Drama', 'Suspense']"
Craig Moss,"['Action', 'Adventure', 'Comedy', 'Horror', 'Young Adult Audience', 'Suspense']"
Stephen Burke,"['Action', 'Drama']"
Klaudia Reynicke,"['Comedy', 'Drama']"
Jazz Boon,['Action']
Mari Selvaraj,"['Action', 'Drama']"
Sayantan Ghosal,"['Action', 'Suspense']"
Maureen Bharoocha,['Suspense']
ahmed adel aqle,"['Horror', 'Suspense']"
Harry Winer,"['Drama', 'Adventure', 'Comedy', 'Kids', 'Suspense']"
Wendy Jo Carlton,"['Comedy', 'LGBTQ']"
Sang Jun Park,"['Action', 'Drama']"
Harjit Singh,['Drama']
MarVista Entertainment,['Suspense']
  Inc.,"['Suspense', 'Comedy', 'Documentary', 'Drama']"
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
 Nikita Yurov,"['Animation', 'Kids']"
 Vladimir Gerasimov,"['Animation', 'Kids']"
Arthur Merkulov,"['Animation', 'Kids', 'Sports']"
 Nikita Yurov,"['Animation', 'Kids']"
 Vladimir Gerasimov,"['Animation', 'Kids']"
Sam Gorski,['Action']
Dr. Bob Abell,"['Action', 'Drama', 'Science Fiction']"
Koichi Sakamoto,['Action']
Swapan Saha,['Drama']
Kelly LaMarr,"['Horror', 'Suspense']"
Charlie Vaughn,"['Drama', 'Kids']"
Craig Moss,"['Action', 'Adventure', 'Comedy', 'Horror', 'Young Adult Audience', 'Suspense']"
 J. Bryan Dick,['Suspense']
Jim O'Hanlon,"['Action', 'Drama', 'Suspense']"
John Cork,['Documentary']
Sophie Fillières,['Comedy']
Arthur van Merwijk,"['Animation', 'Kids']"
Lulu Wang,"['Arthouse', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Drama']"
Steven Schachter,"['Comedy', 'Drama']"
Pearry Reginald Teo,"['Horror', 'Science Fiction', 'Suspense']"
Paul Hunt,['Kids']
None,['Documentary']
Daniela De Carlo,"['Comedy', 'Romance']"
Jake Helgren,"['Comedy', 'Suspense']"
Remo D'Souza,"['Drama', 'International']"
Brian Kazmarck,['Drama']
Christian Schidlowski,"['Documentary', 'Special Interest']"
 Peter Bardehle,"['Documentary', 'Special Interest']"
J.J. Johnson,['Kids']
Cannis Holder,"['Kids', 'Animation']"
Dennis Dimster,['Horror']
Ari Aster,"['Arts', 'Entertainment', 'and Culture', 'Horror', 'Suspense']"
Natalia Leite,"['Drama', 'Horror', 'Suspense']"
Julia Hart,['Drama']
Leslie Thomas,"['Comedy', 'Drama']"
Lorie Conway,"['Documentary', 'Drama']"
Yim Ho,"['Drama', 'Romance']"
Shatifah Carter,['Romance']
Emmanuel Courcol,"['Action', 'Arts', 'Entertainment', 'and Culture', 'Drama']"
Roger Mitchell,['Drama']
Lech Majewski,"['Action', 'Arthouse', 'Drama']"
Gautam Joglekar,"['Action', 'Comedy', 'Drama']"
Daniel Sandu,"['Drama', 'Special Interest', 'Suspense']"
Xiaogang Feng,"['Comedy', 'Drama']"
Test Director,"['Comedy', 'Action', 'Drama']"
Nicolás Onetti,['Horror']
 Luciano Onetti,['Horror']
Sunil Kulkarni,"['Action', 'Drama', 'Suspense']"
Jose Mario Salas Boza,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Romance', 'Drama']"
Nico Mastorakis,"['Science Fiction', 'Suspense', 'Comedy', 'Action']"
Nico Mastorakis,"['Science Fiction', 'Suspense', 'Comedy', 'Action']"
Woo-seok Yang,['Drama']
Nico Mastorakis,"['Science Fiction', 'Suspense', 'Comedy', 'Action']"
Arron Michael,['Kids']
Steven M. Smith,"['Horror', 'Suspense']"
Shaad Ali,"['Drama', 'International', 'Romance']"
Pablo Olmos Arrayales,"['Drama', 'Horror', 'Suspense']"
K. Muralimohana Rao,"['Drama', 'Comedy', 'Science Fiction', 'Action', 'Romance']"
Vert Wright,"['Drama', 'Suspense']"
Brian Crano,"['Comedy', 'Drama']"
Peter Bogdanovich,"['Science Fiction', 'Comedy', 'Drama']"
Arthur Allan Seidelman,['Drama']
Abel Berry,['Horror']
 Jennifer Michelle Stone II,['Horror']
Aaron Michael,"['Kids', 'Special Interest']"
Debra Granik,['Drama']
Len Talan,"['Arts', 'Entertainment', 'and Culture', 'Kids', 'Science Fiction']"
Nico Mastorakis,"['Science Fiction', 'Suspense', 'Comedy', 'Action']"
Christian Hughes,['Kids']
Youssef Delara,"['Horror', 'Suspense']"
Jordan Pacheco,"['Horror', 'Young Adult Audience']"
Test Director,"['Comedy', 'Action', 'Drama']"
Yakov Smirnoff,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Jay Roach,['Drama']
Louisa Warren,['Horror']
Francesca Gregorini,"['Drama', 'Horror', 'Suspense', 'Romance']"
K. Shankar,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Drama', 'Action']"
Michele Lunella,['Comedy']
Nico Mastorakis,"['Science Fiction', 'Suspense', 'Comedy', 'Action']"
André Warwar,"['Drama', 'Suspense']"
John Upchurch,"['Adventure', 'Drama']"
Cannis Holder,"['Kids', 'Animation']"
Arunkanth V,"['Action', 'Comedy', 'Drama', 'Romance']"
Richard Hickey,"['Kids', 'Special Interest', 'Animation']"
 Nick Hatton Jones,"['Kids', 'Special Interest']"
David Miller,"['Action', 'Drama']"
Olga Gorodetskaya,"['Drama', 'Horror', 'Suspense']"
Christian Hughes,['Kids']
Johnnie To,['Action']
Christian Smooth,"['Drama', 'Horror']"
Franck Mancuso,"['Action', 'Suspense']"
Shane Stanley,"['Action', 'Suspense']"
Mark Knight,"['Fitness', 'Special Interest', 'Faith and Spirituality', 'Documentary', 'Music Videos and Concerts', 'Arthouse', 'Arts', 'Entertainment', 'and Culture']"
Emmanuel Ndejito,['Drama']
 Joseph Duke,['Drama']
 Mark Gullickson,['Drama']
Sasha King,"['Arthouse', 'LGBTQ', 'Romance']"
 Brian O'Donnell,"['Arthouse', 'LGBTQ', 'Romance']"
Donn Johnson,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Antonio Bellido,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Maceo Greenberg,['Comedy']
Dibakar Banerjee,"['Drama', 'Romance', 'Suspense']"
Simon Rumley,"['Horror', 'Action', 'Drama', 'Suspense']"
Kamal Smith,"['Comedy', 'Romance', 'Drama', 'Suspense']"
Jis Joy,"['Comedy', 'Drama']"
Anil Ravipudi,"['Comedy', 'International', 'Action', 'Drama']"
Moonbug Entertainment,"['Kids', 'Animation']"
Anil Ravipudi,"['Comedy', 'International', 'Action', 'Drama']"
Moonbug Entertainment,"['Kids', 'Animation']"
Brandon Naughton,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Ron Elliot,"['Drama', 'Suspense']"
Ashley Gething,['Documentary']
Sushil Rajpal,"['Drama', 'International']"
Davis Guggenheim,"['Arthouse', 'Documentary', 'Special Interest']"
Naresh Malhotra,"['Drama', 'International', 'Romance']"
Soundarya Rajnikanth,"['Drama', 'International']"
Kabir Khan,"['Drama', 'International', 'Action', 'Suspense', 'Romance']"
Atlee Kumar,"['Action', 'Drama', 'International']"
H.Vinoth,"['Action', 'International']"
Sankalp,"['Action', 'International', 'Science Fiction', 'Drama']"
Vijay Krishna Acharya,"['Action', 'Drama', 'International']"
Vijay Chandar,"['Action', 'Drama', 'International']"
Yash Chopra,"['Drama', 'International', 'Romance', 'Suspense']"
Hemant Madhukar,['Suspense']
Hari,"['Comedy', 'Drama', 'Action', 'International', 'Romance', 'Suspense']"
Siddharth Raj Anand,"['Drama', 'International', 'Romance']"
